high,low,volume,close,open,time
41.97,39.93,40070467.0,41.7,41.3,1636084800
45.95,41.77,70345148.0,45.06,42.44,1636347600
42.6,39.25,37888764.0,39.93,42.42,1636434000
40.8691,38.05,32455839.0,38.29,38.79,1636520400
40.2,37.5,30474322.0,39.46,38.0,1636606800
40.4399,39.12,23622355.0,40.0,39.6,1636693200
43.23,40.21,39916699.0,42.68,40.35,1636952400
44.4325,41.23,38384075.0,42.6,41.9,1637038800
44.0,42.02,23320022.0,42.13,42.27,1637125200
42.4,39.78,25260107.0,40.41,42.36,1637211600
41.3799,39.66,20690796.0,40.87,40.41,1637298000
42.99,40.29,28829949.0,41.24,41.51,1637557200
42.03,38.07,27375603.0,39.16,41.28,1637643600
39.33,37.55,18225710.0,38.89,39.14,1637730000
38.16,36.13,19729655.0,37.63,36.14,1637902800
38.43,35.92,24060814.0,36.84,38.2,1638162000
37.05,32.75,41321776.0,33.94,36.81,1638248400
34.9362,26.85,63447879.0,28.57,34.71,1638334800
31.219,27.01,54874959.0,30.28,29.27,1638421200
31.0645,25.3101,66167961.0,29.01,30.64,1638507600
30.47,27.15,45028488.0,28.79,28.02,1638766800
31.68,29.5,47915798.0,31.04,30.0,1638853200
33.92,29.77,46234160.0,32.35,30.78,1638939600
32.95,29.31,36402397.0,29.46,31.63,1639026000
29.93,26.0,58841717.0,27.44,29.3,1639112400
27.63,22.46,83537887.0,23.24,27.49,1639371600
25.12,20.8,107035448.0,24.5,21.0,1639458000
25.28,22.53,53178064.0,24.66,24.56,1639544400
25.87,24.0788,43679877.0,24.45,25.35,1639630800
30.71,23.65,144708409.0,29.12,24.49,1639717200
30.7,28.11,65510146.0,29.7,28.99,1639976400
32.23,29.05,46838216.0,30.3,29.17,1640062800
30.48,28.04,36975830.0,28.68,29.82,1640149200
29.43,26.82,36905883.0,28.52,28.86,1640235600
29.39,27.01,30778291.0,28.7,28.31,1640581200
29.74,27.59,31585186.0,27.72,28.18,1640667600
28.35,26.62,30981465.0,27.95,27.8,1640754000
30.19,27.6835,36055033.0,28.94,27.91,1640840400
29.4,27.11,23407141.0,27.2,28.7,1640926800
28.13,26.42,26808048.0,26.52,27.36,1641186000
26.67,24.64,33346338.0,25.49,26.62,1641272400
25.3,22.3618,45128594.0,22.75,25.17,1641358800
23.77,20.8,59095477.0,22.46,22.96,1641445200
24.3,22.44,49471852.0,22.99,23.7,1641531600
22.8703,21.25,37733290.0,22.78,22.42,1641790800
23.75,22.09,36063761.0,22.79,22.4,1641877200
23.3598,22.05,27472582.0,22.72,22.86,1641963600
23.15,20.525,40951818.0,20.66,22.65,1642050000
21.08,19.51,56974587.0,20.57,20.35,1642136400
19.8879,17.8,55760307.0,18.84,19.76,1642482000
19.42,18.03,35079480.0,18.32,18.54,1642568400
20.16,17.95,51016880.0,18.07,18.57,1642654800
18.56,16.22,65027265.0,17.97,17.75,1642741200
17.29,14.23,81919528.0,16.64,16.21,1643000400
16.62,15.55,42387932.0,16.02,15.89,1643086800
18.155,15.65,75647717.0,15.94,16.21,1643173200
16.59,14.395,50405243.0,14.52,16.11,1643259600
15.25,13.4,53927756.0,15.06,14.65,1643346000
16.25,15.0,41429849.0,16.06,15.16,1643605200
18.71,16.52,124392358.0,16.86,18.0,1643691600
17.065,15.38,48603821.0,15.42,16.5,1643778000
15.85,14.65,39183652.0,14.87,15.0,1643864400
15.7,14.74,32375818.0,15.35,14.97,1643950800
16.0,14.68,29733271.0,14.91,15.51,1644210000
16.82,14.65,51255993.0,16.43,14.88,1644296400
19.0,16.14,75495128.0,18.94,16.14,1644382800
20.96,17.85,98130494.0,18.59,17.89,1644469200
19.66,18.331,67296702.0,18.81,18.52,1644555600
19.36,17.66,45084448.0,17.75,18.9,1644814800
19.55,17.96,39409842.0,19.48,18.05,1644901200
20.58,19.26,48916954.0,19.67,19.35,1644987600
20.21,18.47,39697630.0,18.94,19.47,1645074000
19.2,17.685,31291847.0,17.9,18.96,1645160400
18.13,16.11,41788146.0,16.47,17.32,1645506000
17.02,15.62,29663772.0,15.73,16.73,1645592400
17.77,14.96,54272202.0,17.68,15.03,1645678800
17.86,16.53,35655722.0,17.66,17.71,1645765200
19.34,17.61,41362918.0,18.86,17.96,1646024400
19.43,17.83,42770137.0,18.32,19.0,1646110800
18.6901,17.31,34367651.0,18.53,18.0,1646197200
