high,low,volume,close,open,time
749.3,732.6053,31026791.0,738.2,740.75,1619409600
724.0,703.3501,29367169.0,704.74,717.17,1619496000
708.5,693.6,22039562.0,694.4,696.41,1619582400
702.25,668.5002,28724535.0,677.0,700.0,1619668800
715.47,666.14,40715302.0,709.44,667.77,1619755200
706.0,680.5,27025002.0,684.9,703.55,1620014400
683.4464,657.701,29625227.0,673.6,678.5,1620100800
685.2955,667.34,21878884.0,670.94,681.96,1620187200
681.02,650.0,27198625.0,663.7,681.02,1620273600
690.0,660.22,23461071.0,672.37,665.66,1620360000
665.05,627.6101,31336228.0,629.04,664.8,1620619200
627.0999,595.6,46433614.0,617.2,599.72,1620705600
620.41,586.765,33206440.0,589.8903,602.0,1620792000
606.4599,559.65,43732749.0,571.4,601.87,1620878400
592.87,570.46,32935912.0,589.72,583.72,1620964800
589.73,561.2,32391095.0,576.83,575.34,1621224000
596.25,563.38,36831351.0,577.87,568.48,1621310400
566.21,546.98,39563564.0,563.46,551.58,1621396800
588.85,571.07,30821524.0,586.78,575.0,1621483200
596.68,580.0,26230684.0,580.88,596.68,1621569600
614.48,573.65,34570666.0,606.44,581.63,1621828800
613.99,595.71,28005975.0,604.69,607.31,1621915200
626.17,601.5,28640592.0,619.13,607.83,1622001600
631.13,616.21,26413339.0,630.85,620.17,1622088000
635.59,622.38,22736938.0,625.22,628.5,1622174400
633.8,620.55,18084990.0,623.9,627.66,1622520000
623.36,599.14,23302828.0,605.12,620.33,1622606400
604.55,571.22,30109193.0,572.84,601.71,1622692800
600.61,577.2,24091196.0,599.05,580.0,1622779200
610.0,582.88,22543817.0,605.13,591.6,1623038400
623.09,595.5,26070618.0,603.59,622.89,1623124800
611.79,597.6301,16584567.0,598.78,602.37,1623211200
616.59,600.5,23901630.0,610.12,604.0,1623297600
612.56,601.52,16187148.0,609.89,610.12,1623384000
625.49,609.18,20414295.0,617.69,612.23,1623643200
616.79,598.23,17754263.0,599.36,616.74,1623729600
608.5,593.5,22114162.0,604.87,597.45,1623816000
621.47,601.34,22650108.0,616.6,601.55,1623902400
628.35,611.8,24568178.0,623.31,613.52,1623988800
631.39,608.88,24785127.0,620.83,624.12,1624248000
628.5693,615.5,19144067.0,623.71,618.74,1624334400
657.204,630.04,31076713.0,656.57,632.0,1624420800
697.62,667.61,45964276.0,679.82,675.21,1624507200
693.81,668.7,32469263.0,671.87,689.58,1624593600
694.6999,670.32,21619848.0,688.72,671.64,1624852800
687.5099,675.89,17384914.0,680.76,685.12,1624939200
692.81,678.14,18899374.0,679.7,680.0,1625025600
687.99,672.8,18608916.0,677.92,683.8,1625112000
700.0,673.26,27114027.0,678.9,678.98,1625198400
684.0,651.4002,23280113.0,659.58,681.75,1625544000
665.7,638.32,18779588.0,644.65,664.41,1625630400
654.43,620.46,22754315.0,652.81,628.0,1625716800
