high,low,volume,close,open,time
144.75,141.69,108560452.0,141.91,143.13,1632801600
144.45,142.03,74100708.0,142.83,142.46,1632888000
144.378,141.28,88053071.0,141.5,143.68,1632974400
142.92,139.1101,94529685.0,142.65,141.8,1633060800
142.21,138.27,97769370.0,139.14,141.76,1633320000
142.24,139.36,80661990.0,141.11,139.5,1633406400
142.15,138.37,82429216.0,142.0,139.42,1633492800
144.215,142.72,61607808.0,143.29,143.0,1633579200
144.1781,142.56,58509651.0,142.9,144.02,1633665600
144.81,141.81,64212619.0,142.81,142.18,1633924800
143.25,141.0401,72590324.0,141.51,143.25,1634011200
141.4,139.2,78993712.0,140.91,141.21,1634097600
143.88,141.51,69696731.0,143.76,142.08,1634184000
144.895,143.51,67393148.0,144.84,144.13,1634270400
146.84,143.16,84758665.0,146.55,143.45,1634529600
149.17,146.55,75839014.0,148.76,147.0,1634616000
149.7539,148.12,57882306.0,149.26,148.74,1634702400
149.64,147.87,61019837.0,149.48,148.8,1634788800
150.18,148.64,57982316.0,148.69,149.75,1634875200
149.37,147.6211,50142841.0,148.64,148.7,1635134400
150.84,149.0101,60332588.0,149.32,149.33,1635220800
149.73,148.49,55563900.0,148.85,149.32,1635307200
153.165,149.72,99567162.0,152.57,149.72,1635393600
149.94,146.4128,124268949.0,149.8,147.05,1635480000
149.7,147.8,74201074.0,148.96,148.86,1635739200
151.57,148.65,69263451.0,150.02,148.68,1635825600
151.97,149.82,54426976.0,151.49,150.42,1635912000
152.43,150.64,60426944.0,150.96,151.56,1635998400
152.2,150.06,66030793.0,151.28,151.89,1636084800
151.57,150.16,55036579.0,150.44,151.49,1636347600
151.428,150.0601,56704383.0,150.81,150.15,1636434000
150.13,147.85,65100403.0,147.92,150.0,1636520400
149.43,147.681,41030601.0,147.87,149.0,1636606800
150.4,147.48,63766630.0,149.99,148.4,1636693200
151.88,149.43,59237526.0,150.0,150.29,1636952400
151.488,149.34,59100329.0,151.0,150.0,1637038800
155.0,150.99,88751007.0,153.49,151.0,1637125200
158.67,153.05,150791049.0,157.87,153.7,1637211600
161.02,156.5328,117253380.0,160.55,157.87,1637298000
165.7,161.0,117445474.0,161.02,161.63,1637557200
161.8,159.0601,95957872.0,161.41,160.97,1637643600
162.14,159.64,69135101.0,161.94,160.75,1637730000
160.45,156.36,76887188.0,156.81,159.5,1637902800
161.19,158.7901,88702275.0,160.24,159.23,1638162000
165.52,159.92,173768769.0,165.3,159.99,1638248400
170.3,164.53,152196218.0,164.77,167.41,1638334800
164.2,157.8,136467187.0,163.76,158.72,1638421200
164.96,159.72,117902691.0,161.84,163.95,1638507600
167.8799,164.28,107439016.0,165.32,164.28,1638766800
171.58,168.34,120997807.0,171.18,169.1,1638853200
175.96,170.7,116911182.0,175.08,172.0,1638939600
176.75,173.92,108671535.0,174.56,174.84,1639026000
179.63,174.69,115269420.0,179.45,175.14,1639112400
182.13,175.53,152365422.0,175.74,181.0,1639371600
177.74,172.21,139551966.0,174.33,175.3,1639458000
179.5,172.3108,130902329.0,179.3,175.16,1639544400
181.14,170.75,150275099.0,172.26,179.15,1639630800
173.47,169.69,196057550.0,171.14,170.0,1639717200
170.58,167.46,104710717.0,169.75,168.13,1639976400
173.2,169.12,91153769.0,172.99,171.68,1640062800
175.86,172.15,92616723.0,175.64,172.99,1640149200
176.8499,175.27,68326506.0,176.28,175.83,1640235600
180.42,177.07,74912939.0,180.33,177.1,1640581200
