high,low,volume,close,open,time
327.85,323.6038,63834353.0,326.88,325.06,1580187600
328.63,326.4,54040963.0,326.62,328.43,1580274000
327.91,323.54,75491906.0,327.62,324.37,1580360400
327.17,320.73,113884332.0,321.75,327.03,1580446800
326.16,323.22,69249296.0,324.12,323.35,1580706000
330.01,327.72,63036935.0,329.06,328.07,1580792400
333.09,330.67,65959093.0,332.84,332.27,1580878800
334.49,332.8,50377128.0,333.93,333.98,1580965200
333.9941,331.6,65142439.0,332.24,332.81,1581051600
334.75,331.19,42408006.0,334.75,331.19,1581310800
337.02,334.684,54864633.0,335.27,336.16,1581397200
337.65,336.43,44135662.0,337.44,336.86,1581483600
338.12,335.56,54496102.0,337.17,335.9,1581570000
337.73,336.2,64582210.0,337.6,337.48,1581656400
337.6677,335.21,57342529.0,336.73,336.65,1582002000
339.08,337.48,49765222.0,338.32,337.81,1582088400
338.64,333.6817,74170562.0,336.99,337.77,1582174800
335.81,332.58,114283929.0,333.45,335.41,1582261200
333.5623,321.24,162311951.0,322.42,323.17,1582520400
324.61,311.69,219005382.0,312.59,323.97,1582606800
318.11,310.7,195022730.0,311.61,314.19,1582693200
311.5637,297.51,287045452.0,297.7,305.42,1582779600
297.892,285.54,389756653.0,296.24,288.67,1582866000
309.16,294.46,238716271.0,308.9,298.0,1583125200
313.84,297.57,302971550.0,300.32,309.55,1583211600
313.1,303.33,177134456.0,313.05,306.11,1583298000
308.47,300.01,186764551.0,302.51,304.95,1583384400
298.78,290.23,231022146.0,297.43,292.71,1583470800
284.19,273.45,309425747.0,276.32,275.1,1583726400
288.52,273.5,277866054.0,288.41,284.61,1583812800
281.94,270.88,257344789.0,274.25,280.73,1583899200
266.66,247.68,394377025.0,255.24,256.05,1583985600
271.4754,248.5237,329754896.0,270.2,263.0,1584072000
256.9,237.36,297528836.0,241.065,240.78,1584331200
256.17,237.07,263350618.0,254.19,245.04,1584417600
248.37,228.02,328742361.0,235.69,236.89,1584504000
247.38,232.22,289375593.0,240.55,239.26,1584590400
244.47,228.5,347558124.0,229.4,242.88,1584676800
229.6833,218.26,326270474.0,222.68,228.0,1584936000
244.1,233.8,236042367.0,242.0,234.99,1585022400
256.35,239.75,299488281.0,246.79,245.01,1585108800
262.8,249.05,257667753.0,260.93,249.26,1585195200
260.81,251.05,225390687.0,254.0,253.22,1585281600
262.43,253.53,172261981.0,261.56,255.49,1585540800
263.33,256.22,194881752.0,257.36,260.7,1585627200
257.6591,243.9,189578858.0,246.04,247.95,1585713600
252.68,244.59,177660430.0,251.93,245.2,1585800000
253.32,245.22,135784192.0,247.95,250.81,1585886400
267.0,248.1698,188090253.0,264.74,257.97,1586145600
275.03,264.89,201450339.0,265.18,274.47,1586232000
276.0,265.2542,153774685.0,274.0,268.05,1586318400
281.2,275.47,190283195.0,278.22,277.79,1586404800
277.51,271.41,115005853.0,275.63,277.17,1586750400
284.9,275.5106,134143482.0,283.8,281.08,1586836800
283.9407,275.46,122419142.0,277.75,277.52,1586923200
280.03,275.76,132899585.0,278.96,279.05,1587009600
287.3,282.4,147287419.0,286.54,285.36,1587096000
286.7912,281.35,100126051.0,281.76,282.62,1587355200
278.04,272.02,126387834.0,273.17,276.48,1587441600
281.0,276.91,93527425.0,279.04,278.38,1587528000
283.94,278.75,104753986.0,279.01,280.46,1587614400
283.7,278.5,85169903.0,282.89,280.69,1587700800
288.27,284.62,78438758.0,287.1,285.13,1587960000
291.4,285.4,106308658.0,285.69,291.03,1588046400
294.88,290.41,118773506.0,293.15,291.59,1588132800
293.3239,288.59,123004196.0,290.63,291.69,1588219200
290.6572,281.52,125180028.0,282.83,285.26,1588305600
283.9,279.13,80883545.0,283.59,280.46,1588564800
289.25,283.7134,79569939.0,286.15,286.66,1588651200
288.46,283.78,74234197.0,284.34,288.01,1588737600
289.78,287.13,75250852.0,287.7,287.79,1588824000
292.95,287.68,76764858.0,292.51,291.05,1588910400
294.0,289.88,79516256.0,292.62,290.36,1589169600
294.24,286.52,95999786.0,286.55,293.8,1589256000
287.19,278.965,144809899.0,281.49,285.95,1589342400
285.11,272.99,122040475.0,285.04,278.8,1589428800
286.33,281.34,111233031.0,286.29,282.32,1589515200
296.75,292.7,120320734.0,294.94,292.92,1589774400
296.205,291.95,95232617.0,292.21,294.41,1589860800
297.87,295.57,86323792.0,297.03,295.8,1589947200
297.67,293.6886,81280471.0,294.83,296.8,1590033600
295.63,293.22,63983288.0,295.48,294.56,1590120000
302.19,295.4646,88962170.0,299.2,301.99,1590465600
303.57,296.87,104868949.0,303.55,302.18,1590552000
306.84,302.24,90787807.0,303.07,304.69,1590638400
304.96,299.47,119267302.0,304.49,302.46,1590724800
306.205,303.06,56724968.0,305.45,303.63,1590984000
308.13,305.1,74267192.0,308.08,306.55,1591070400
313.22,309.94,93267586.0,312.09,310.29,1591156800
313.0,309.08,75794363.0,311.34,311.11,1591243200
321.275,317.16,151025824.0,319.4,317.41,1591329600
323.41,319.63,73646235.0,323.15,320.3,1591588800
323.2849,319.36,77479917.0,320.94,320.26,1591675200
322.39,318.2209,95001290.0,319.03,321.51,1591761600
312.15,300.01,209243670.0,300.69,311.31,1591848000
309.08,298.6,194681379.0,304.38,308.32,1591934400
308.28,296.74,136046307.0,307.11,298.08,1592193600
315.64,307.67,137723502.0,312.75,315.56,1592280000
314.39,310.86,83232572.0,311.66,313.95,1592366400
312.3,309.51,81078680.0,311.76,309.98,1592452800
314.38,306.53,136935484.0,308.54,314.23,1592539200
311.05,306.75,74649389.0,310.67,307.94,1592798400
314.5,311.6101,68511267.0,312.0,313.52,1592884800
310.51,302.1,132819202.0,304.21,309.84,1592971200
307.64,301.28,89967968.0,307.26,303.45,1593057600
306.39,299.42,128218340.0,300.09,306.17,1593144000
304.61,298.93,80223372.0,304.56,301.39,1593403200
310.2,303.82,113444841.0,308.94,304.01,1593489600
311.89,309.07,72474858.0,310.57,309.57,1593576000
315.7,311.51,69394217.0,312.19,314.24,1593662400
317.68,315.56,61713830.0,317.01,316.43,1594008000
317.52,313.37,82909978.0,313.77,315.38,1594094400
316.3,312.7,54639169.0,316.16,314.58,1594180800
317.1,310.68,83354178.0,314.6,316.92,1594267200
317.88,312.76,57559365.0,317.64,314.26,1594353600
322.71,314.13,102997660.0,314.81,320.23,1594612800
319.76,312.0,93545660.0,318.93,313.39,1594699200
323.04,319.265,87344095.0,321.98,322.48,1594785600
321.28,319.09,54622520.0,320.86,319.78,1594872000
322.57,319.735,64541763.0,321.7,321.82,1594958400
325.13,320.62,56308960.0,324.27,321.47,1595217600
326.93,323.94,57534123.0,324.9,326.39,1595304000
327.2,324.5,57795565.0,326.82,324.62,1595390400
327.23,321.48,75737989.0,322.95,326.39,1595476800
321.99,319.246,74049197.0,320.91,320.93,1595563200
323.41,320.775,48292975.0,323.27,321.43,1595822400
323.64,320.85,57494979.0,321.3,322.45,1595908800
325.73,322.075,48454195.0,325.01,322.14,1595995200
324.41,319.64,61861888.0,323.98,321.85,1596081600
326.63,321.33,85919865.0,326.4,326.0,1596168000
329.62,327.73,53080454.0,328.67,328.35,1596427200
330.06,327.86,41918004.0,330.0,327.88,1596513600
332.39,331.18,42870955.0,332.03,331.48,1596600000
334.46,331.13,43745653.0,334.32,331.49,1596686400
334.88,332.3,57282821.0,334.57,333.28,1596772800
335.77,332.955,46010808.0,335.56,335.0,1597032000
337.54,332.01,69601087.0,332.82,336.86,1597118400
338.28,332.8377,53914841.0,337.31,335.44,1597204800
338.2514,335.83,41819943.0,336.81,336.6,1597291200
337.42,335.62,49388493.0,336.85,336.48,1597377600
338.34,336.8517,35481194.0,337.92,337.91,1597636800
339.1,336.61,38729935.0,338.595,338.35,1597723200
339.61,336.62,68074295.0,337.13,339.11,1597809600
338.8,335.22,42208892.0,338.31,335.41,1597896000
339.72,337.55,56076128.0,339.45,337.86,1597982400
343.0,339.4504,49313662.0,342.9,342.13,1598241600
344.21,342.27,38463382.0,344.15,343.6,1598328000
347.86,344.17,50790337.0,347.61,344.72,1598414400
349.9,346.53,58034582.0,348.34,348.48,1598500800
350.72,348.15,48379940.0,350.57,349.45,1598587200
351.3,349.06,67349355.0,349.8206,350.38,1598846400
352.71,349.24,54999325.0,352.68,350.22,1598932800
358.75,353.43,69605495.0,357.78,354.64,1599019200
356.38,342.59,150557268.0,345.53,355.91,1599105600
347.83,334.87,140821602.0,342.35,346.07,1599192000
342.64,332.88,115301649.0,333.27,336.25,1599537600
342.46,336.61,91158708.0,339.77,337.63,1599624000
342.53,332.85,90710586.0,334.13,341.84,1599710400
336.97,331.0,84880694.0,334.09,335.79,1599796800
340.38,334.2208,66041974.0,338.44,337.52,1600056000
342.02,338.4683,52950978.0,340.12,341.11,1600142400
343.06,338.52,82211256.0,338.88,341.5,1600228800
337.6996,332.991,91524524.0,335.87,333.52,1600315200
335.49,327.97,105923006.0,330.77,335.35,1600401600
327.13,321.73,100114729.0,327.12,325.72,1600660800
330.9,325.86,63614686.0,330.3,328.55,1600747200
331.2,322.1,93412240.0,322.54,330.94,1600833600
326.797,319.8,77181332.0,323.42,321.22,1600920000
329.58,321.64,71070826.0,328.72,322.57,1601006400
334.96,332.15,65342591.0,334.25,333.22,1601265600
334.77,331.6209,51682315.0,332.43,334.0,1601352000
338.29,332.88,106105856.0,334.32,333.1,1601438400
338.74,335.01,90479073.0,336.97,337.68,1601524800
337.0126,331.19,89456112.0,333.88,331.52,1601611200
339.96,336.01,45713108.0,339.72,336.165,1601870400
342.17,334.38,90075268.0,334.95,339.87,1601956800
341.63,338.09,57015030.0,340.75,338.12,1602043200
343.85,341.86,45289221.0,343.65,342.9,1602129600
347.35,344.89,59528606.0,346.73,345.53,1602216000
354.02,349.06,80468462.0,352.36,349.55,1602475200
352.4651,349.09,74274513.0,350.17,352.17,1602561600
351.93,347.14,58723185.0,347.93,350.68,1602648000
348.02,343.13,60369659.0,347.54,343.66,1602734400
350.75,347.1,89501868.0,347.32,348.94,1602820800
349.33,341.04,68477114.0,342.13,348.73,1603080000
346.88,342.64,62551881.0,343.3,343.44,1603166400
348.6847,342.4,63574979.0,342.65,343.36,1603252800
345.24,340.65,55411455.0,344.64,342.92,1603339200
345.99,343.13,49143931.0,345.62,345.91,1603425600
342.98,335.62,91473012.0,339.41,342.14,1603684800
340.12,337.99,66121175.0,338.33,339.74,1603771200
338.2483,326.13,127324319.0,326.7,332.05,1603857600
333.395,325.09,90598089.0,330.08,326.89,1603944000
329.69,322.6,120445865.0,326.69,328.28,1604030400
332.36,327.24,86084552.0,330.19,330.2,1604293200
338.25,330.2935,93797487.0,335.92,333.71,1604379600
347.94,339.59,231947114.0,343.54,340.8,1604466000
352.19,348.86,82039783.0,350.19,349.26,1604552400
351.51,347.65,74972973.0,350.18,349.97,1604638800
364.38,354.06,172305409.0,354.62,364.22,1604898000
355.18,350.51,85820743.0,354.08,353.52,1604984400
357.56,355.06,58949048.0,356.72,356.43,1605070800
356.7182,351.26,68126748.0,353.34,355.57,1605157200
358.9,354.71,62809429.0,358.1,355.44,1605243600
362.78,359.59,75005391.0,362.58,361.11,1605502800
361.92,358.34,66103310.0,360.82,359.97,1605589200
361.5,356.24,71495207.0,356.25,360.98,1605675600
358.18,354.15,60500947.0,357.96,355.68,1605762000
357.72,355.25,71838840.0,355.35,357.48,1605848400
358.82,354.865,64536887.0,357.53,357.25,1606107600
363.81,359.29,62416113.0,363.14,360.3,1606194000
363.16,361.48,47851364.0,362.49,363.09,1606280400
364.18,362.58,28516472.0,363.71,363.84,1606453200
363.12,359.17,83872711.0,362.21,362.84,1606712400
367.68,364.93,75423989.0,365.84,365.6,1606798800
366.96,364.2,46080080.0,366.82,364.87,1606885200
368.19,365.5,63925098.0,366.67,366.75,1606971600
369.85,367.22,50480804.0,369.78,367.3,1607058000
369.62,367.72,48944269.0,369.16,368.97,1607317200
370.78,367.67,42458991.0,370.19,367.67,1607403600
371.05,365.95,74098327.0,366.77,370.89,1607490000
367.86,364.43,57755415.0,366.87,365.41,1607576400
366.7402,363.26,57709608.0,366.14,364.93,1607662800
369.8,364.47,69467113.0,364.9,368.59,1607922000
369.59,365.92,64071256.0,369.56,367.46,1608008400
371.16,368.8676,58420517.0,370.06,369.82,1608094800
372.46,371.05,64119672.0,372.19,371.97,1608181200
371.15,367.02,141660940.0,369.15,370.94,1608267600
378.46,362.03,96437398.0,367.65,364.93,1608526800
368.3317,366.03,48388517.0,367.3,368.23,1608613200
369.62,367.2172,46201402.0,367.49,368.33,1608699600
369.03,367.45,27097853.0,369.03,368.06,1608786000
372.59,371.07,39000402.0,372.22,371.81,1609131600
374.0,370.83,53778116.0,371.62,373.78,1609218000
373.1,371.57,49455663.0,372.03,372.38,1609304400
374.66,371.232,78734159.0,374.25,371.85,1609390800
375.45,364.82,110311999.0,368.97,375.3,1609736400
372.5,368.05,66435029.0,371.4,368.05,1609822800
376.98,369.12,108007146.0,373.41,369.5,1609909200
379.9,375.91,68801420.0,379.13,376.11,1609995600
381.49,377.1,71677308.0,381.29,380.77,1610082000
380.58,377.7189,51176969.0,378.7,377.79,1610341200
379.86,376.36,52547916.0,378.66,378.88,1610427600
380.86,377.85,45535673.0,379.7,378.65,1610514000
381.13,378.1,49994345.0,378.58,380.63,1610600400
377.58,373.7,109181262.0,375.67,376.71,1610686800
379.23,376.75,51233481.0,378.64,378.41,1611032400
384.79,380.69,62836143.0,383.8,381.16,1611118800
384.95,383.25,48456117.0,384.15,384.52,1611205200
384.1256,381.835,53436952.0,382.82,382.24,1611291600
384.77,378.46,70402311.0,384.54,383.71,1611550800
385.85,383.54,42715024.0,383.75,385.39,1611637200
380.32,372.01,123401636.0,374.65,380.24,1611723600
381.93,375.89,94549029.0,377.52,376.34,1611810000
376.67,368.27,127135143.0,370.14,375.59,1611896400
377.34,370.376,76569673.0,376.02,373.81,1612155600
383.22,376.3181,64450662.0,381.25,379.62,1612242000
383.7,380.48,52427309.0,381.84,382.49,1612328400
386.24,381.9655,47206850.0,386.11,383.14,1612414800
388.47,386.1444,48665274.0,387.63,388.27,1612501200
390.56,388.35,38365785.0,390.52,389.43,1612760400
390.89,389.17,35551059.0,390.31,389.55,1612846800
392.28,387.5,59154371.0,390.17,392.08,1612933200
391.69,388.1,42913389.0,390.71,391.34,1613019600
392.9,389.77,50843270.0,392.73,389.88,1613106000
394.17,391.53,50973094.0,392.38,394.06,1613451600
392.66,389.33,52806758.0,392.45,390.46,1613538000
391.515,387.74,59712863.0,390.82,389.56,1613624400
392.38,389.55,84340971.0,390.05,392.1,1613710800
389.62,386.74,67409670.0,387.08,387.05,1613970000
388.945,380.2,107284158.0,387.52,384.72,1614056400
392.23,385.27,72434520.0,391.84,386.35,1614142800
391.88,380.7789,146712535.0,382.37,390.47,1614229200
385.58,378.23,152701639.0,380.01,384.34,1614315600
390.92,380.572,105865898.0,389.43,385.65,1614574800
390.07,386.0,79595362.0,386.56,389.87,1614661200
386.83,381.31,120390246.0,381.4,385.83,1614747600
384.0,371.88,183519020.0,376.6799,381.35,1614834000
384.76,372.64,152039642.0,383.56,380.55,1614920400
387.68,381.42,123144774.0,381.72,384.67,1615179600
389.91,381.7299,113633559.0,387.13,385.88,1615266000
391.4,388.1702,109899419.0,389.39,389.59,1615352400
395.65,391.74,86247637.0,393.46,392.24,1615438800
394.21,391.2,65235712.0,394.0,392.09,1615525200
396.685,392.03,73644302.0,396.48,394.39,1615780800
