high,low,volume,close,open,time
1197.0,1133.0,33445230.0,1162.94,1149.22,1636347600
1174.5,1011.52,59429683.0,1023.5,1173.22,1636434000
1078.1,987.31,42795718.0,1067.95,1010.03,1636520400
1104.97,1054.68,22464822.0,1063.51,1102.0,1636606800
1054.5,1019.2,25570317.0,1033.42,1048.0,1636693200
1031.98,978.6,34769096.0,1013.39,1017.17,1636952400
1057.1999,1002.18,26571547.0,1054.73,1004.0,1637038800
1119.64,1055.5,31441321.0,1089.01,1063.51,1637125200
1112.0,1075.02,20890532.0,1096.38,1106.1,1637211600
1138.7199,1092.7,21638108.0,1137.06,1100.0,1637298000
1201.95,1132.43,33070331.0,1156.87,1161.94,1637557200
1180.4999,1062.7,36154660.0,1109.03,1167.33,1637643600
1132.77,1062.0,22551731.0,1116.0,1082.0,1637730000
1108.7827,1081.0,11674085.0,1081.92,1099.47,1637902800
1142.67,1100.19,19459334.0,1136.99,1100.34,1638162000
1168.0,1118.0,27058043.0,1144.76,1144.48,1638248400
1172.8399,1090.76,22917497.0,1095.0,1160.0,1638334800
1113.0,1056.65,24340702.0,1084.6,1100.0,1638421200
1090.5753,1000.21,30770129.0,1014.97,1085.0,1638507600
1021.64,950.5,27217423.0,1009.01,1000.4,1638766800
