high,low,volume,close,open,time
144.88,143.77,17787023.0,144.26,144.1,1573102800
145.99,143.76,16752939.0,145.96,144.04,1573189200
146.42,144.73,14370196.0,146.11,145.37,1573448400
147.57,146.06,18648712.0,147.07,146.2,1573534800
147.4625,146.28,17444319.0,147.31,146.74,1573621200
148.41,147.0,19755100.0,148.06,147.11,1573707600
149.99,148.27,23510503.0,149.97,149.0,1573794000
150.55,148.98,21554947.0,150.34,150.0,1574053200
151.33,150.195,23960826.0,150.39,150.85,1574139600
150.84,148.46,25920885.0,149.62,150.4,1574226000
149.8,148.501,18576110.0,149.48,149.46,1574312400
150.3,148.82,15906680.0,149.59,150.0,1574398800
151.35,149.92,22428733.0,151.23,150.0,1574658000
152.42,151.32,24647798.0,152.03,151.43,1574744400
152.5,151.52,15201308.0,152.32,152.33,1574830800
152.3,151.28,11977302.0,151.38,152.0,1575003600
151.83,148.32,27473966.0,149.55,151.75,1575262800
149.43,146.65,25192269.0,149.31,147.39,1575349200
150.1799,149.2,17581317.0,149.85,150.0,1575435600
150.32,149.48,17880601.0,149.93,150.05,1575522000
151.87,150.27,16410400.0,151.75,151.0,1575608400
152.21,150.91,16741490.0,151.36,151.05,1575867600
151.89,150.765,16481315.0,151.13,151.18,1575954000
151.87,150.33,18860111.0,151.7,151.75,1576040400
153.44,151.02,24645576.0,153.24,151.62,1576126800
154.89,152.83,23850062.0,154.53,153.23,1576213200
155.9,154.82,24252770.0,155.53,155.11,1576472400
155.71,154.45,25445856.0,154.69,155.56,1576558800
155.48,154.18,24132410.0,154.37,154.41,1576645200
155.77,153.75,25813825.0,155.71,154.0,1576731600
158.49,156.29,53599876.0,157.41,157.65,1576818000
158.12,157.27,17726423.0,157.41,157.87,1577077200
157.71,157.115,8989184.0,157.38,157.41,1577163600
158.73,157.4,14527290.0,158.67,157.56,1577336400
159.55,158.22,18414627.0,158.96,159.45,1577422800
159.02,156.73,16356971.0,157.59,158.99,1577682000
157.77,156.45,18393419.0,157.7,156.83,1577768400
160.73,158.33,22634742.0,160.62,158.65,1577941200
159.945,158.06,21121681.0,158.62,158.17,1578027600
159.1,156.51,20827251.0,159.03,156.98,1578286800
159.67,157.32,21881759.0,157.58,159.35,1578373200
160.8,157.9491,27762126.0,160.09,158.95,1578459600
162.215,161.03,21400194.0,162.09,161.84,1578546000
163.22,161.18,21109422.0,161.34,162.85,1578632400
163.31,161.26,21637984.0,163.28,161.83,1578891600
163.6,161.72,23500793.0,162.13,163.37,1578978000
163.94,162.57,21418641.0,163.18,162.67,1579064400
166.24,164.03,23865761.0,166.17,164.31,1579150800
167.4675,165.43,34771790.0,167.1,167.41,1579237200
168.19,166.43,29541911.0,166.5,166.78,1579582800
167.49,165.68,24139026.0,165.7,167.4,1579669200
166.8,165.27,19680766.0,166.72,166.19,1579755600
167.53,164.45,24918717.0,165.04,167.51,1579842000
163.375,160.2,32113287.0,162.28,161.13,1580101200
165.755,163.073,24900054.0,165.46,163.79,1580187600
168.75,165.69,35127841.0,168.04,168.0,1580274000
174.05,170.79,51598681.0,172.78,174.0,1580360400
172.4,169.58,36142809.0,170.23,172.21,1580446800
174.5,170.4,30149875.0,174.38,170.42,1580706000
180.64,176.31,36433374.0,180.12,177.17,1580792400
184.2,178.4101,39186674.0,179.9,184.06,1580878800
183.8199,180.059,27756128.0,183.63,181.06,1580965200
185.63,182.48,33529084.0,183.89,182.94,1581051600
188.84,183.25,35844342.0,188.7,183.51,1581310800
190.7,183.5,53161455.0,184.44,190.65,1581397200
185.85,181.85,47078131.0,184.71,185.49,1581483600
186.23,182.872,35295834.0,183.71,183.08,1581570000
185.41,182.65,23149716.0,185.35,183.38,1581656400
187.7,184.34,27854794.0,187.23,185.65,1582002000
188.18,186.47,29997471.0,187.28,188.05,1582088400
187.25,181.1,36862608.0,184.42,187.0,1582174800
183.5,177.25,48623681.0,178.59,183.37,1582261200
174.55,163.23,68312367.0,170.89,167.72,1582520400
174.84,167.6462,68073512.0,168.07,174.0,1582606800
173.26,168.21,56388043.0,170.17,169.61,1582693200
167.03,157.98,93175914.0,158.18,163.37,1582779600
163.71,152.0,97124619.0,162.01,152.81,1582866000
172.92,162.31,71108311.0,172.79,165.0,1583125200
175.0,162.26,71679110.0,164.51,173.8,1583211600
170.7,165.62,50594270.0,170.55,168.58,1583298000
170.87,165.69,47817612.0,166.27,166.09,1583384400
163.11,156.0,72821542.0,161.57,162.49,1583470800
157.75,150.0,70419416.0,150.58,150.5,1583726400
161.03,152.58,65354439.0,160.92,158.13,1583812800
157.7,151.15,56504345.0,153.63,157.25,1583899200
153.47,138.58,93231988.0,139.06,145.48,1583985600
161.91,140.73,92789858.0,158.8438,147.51,1584072000
149.35,135.0,88245902.0,135.42,138.15,1584331200
147.4998,135.0,81059827.0,146.57,140.01,1584417600
146.0,135.02,81593273.0,143.6038,137.75,1584504000
150.15,139.0,85935177.0,143.0,142.8,1584590400
147.1,135.86,84866265.0,137.35,145.99,1584676800
140.57,132.52,79059088.0,135.98,137.07,1584936000
149.6,141.27,82576889.0,148.38,143.75,1585022400
154.33,144.44,75638421.0,146.92,148.6,1585108800
156.66,148.37,64705520.0,155.88,148.4,1585195200
154.89,149.2,57042493.0,149.7,151.83,1585281600
160.6,150.01,63428959.0,160.23,152.5,1585540800
164.78,156.56,77963862.0,157.71,159.42,1585627200
157.75,150.82,57975642.0,152.11,153.0,1585713600
155.48,150.36,49630906.0,155.26,151.78,1585800000
157.38,152.19,41244752.0,153.9,155.04,1585886400
166.5,157.58,67112005.0,165.33,160.61,1586145600
170.0,163.26,62780396.0,163.49,169.72,1586232000
166.67,163.5,48318264.0,165.13,165.9,1586318400
167.37,163.33,51432115.0,165.14,166.28,1586404800
165.57,162.3,41905323.0,165.51,164.12,1586750400
173.75,168.0,52892782.0,173.7,169.0,1586836800
173.57,169.24,40943658.0,171.88,171.01,1586923200
177.28,172.9,50479610.0,177.04,174.36,1587009600
180.0,175.87,52765736.0,178.6,179.56,1587096000
178.75,174.99,36669670.0,175.06,176.6,1587355200
173.6699,166.1102,56203764.0,167.82,173.5,1587441600
174.0,170.82,34656472.0,173.52,171.47,1587528000
175.06,170.91,32791413.0,171.42,174.22,1587614400
174.56,170.71,34305441.0,174.55,172.06,1587700800
176.9,173.3,33194394.0,174.05,176.75,1587960000
175.67,169.39,34392804.0,169.81,175.59,1588046400
177.68,171.88,52286891.0,177.43,173.15,1588132800
180.4,176.23,53876163.0,179.129,179.97,1588219200
178.64,174.01,39434147.0,174.57,175.75,1588305600
179.0,173.8,30373894.0,178.84,174.51,1588564800
183.65,179.9,36846911.0,180.76,180.71,1588651200
